sample, p__Proteobacteria_unassigned, c__Thermotogae, c__Methylomirabilia, c__Syntrophomonadia, c__Polyangia, c__Halobacteria, c__Verrucomicrobiae, c__Rhodothermia, c__Blastocatellia, c__Kapabacteria, c__Omnitrophia, c__Microgenomatia, c__AT-s3-28, c__Armatimonadia, c__Vampirivibrionia, c__Ignavibacteria, c__Acidobacteriae, c__Thermoanaerobacteria, c__Lentisphaeria, c__Clostridia, c__WOR-1,d__Eukaryota_unassigned, c__Gitt-GS-136, c__Longimicrobia, c__Actinobacteria, c__Desulfovibrionia, c__Elusimicrobia, c__Desulfobulbia, c__Parcubacteria, c__Nitrospiria,d__Bacteria_unassigned, c__Gammaproteobacteria, c__Cyanobacteriia, c__Ktedonobacteria, c__Rubrobacteria, p__Aenigmarchaeota_unassigned, c__Sericytochromatia, c__Planctomycetes, c__Limnochordia, c__S0134_terrestrial_group, c__Deferribacteres, c__Desulfotomaculia, c__Thermococci, c__Asgardarchaeota, c__ABY1, c__Fusobacteriia, c__Desulfarculia,d__Archaea_unassigned, c__Babeliae, c__Coriobacteriia, c__Incertae_Sedis, c__Spirochaetia, c__Fibrobacteria, c__Thermacetogenia, c__KD4-96, p__Patescibacteria_uncultured, c__AD3, c__TK10, c__Chloroflexia, c__Acidimicrobiia, c__Desulfuromonadia, c__Sumerlaeia, c__Dehalococcoidia, c__Anaerolineae, c__Gemmatimonadetes, c__OLB14, c__Berkelbacteria, c__SAR324_clade(Marine_group_B), c__JG30-KF-CM66, c__SJA-28, p__Patescibacteria_unassigned, c__Synergistia, c__Campylobacteria, c__Thermoleophilia, c__Deinococci, c__Thermoanaerobaculia, c__WPS-2, c__Oligoflexia, c__Phycisphaerae, c__Dadabacteriia, c__P9X2b3D02, c__Aenigmarchaeia, c__Thermoplasmata, c__Bdellovibrionia, p__Firmicutes_unassigned, c__Vicinamibacteria, c__bacteriap25, c__Negativicutes, c__Alphaproteobacteria, c__Desulfobacteria, c__P2-11E, c__Abditibacteria,Unassigned_unassigned, c__Bacilli, c__Bacteroidia, c__Deep_Sea_Euryarchaeotic_Group(DSEG), p__Armatimonadota_uncultured, c__WS2, c__MB-A2-108, c__Gracilibacteria, c__Saccharimonadia, c__Myxococcia, p__Desulfobacterota_uncultured, p__Actinobacteriota_unassigned, c__Desulfitobacteriia, c__Moorellia
ba133.641000891.dc.bal.rep3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3289,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0,0,0,0,10478,147,0,0,0,0,0,0,0,0,0,0,0
ba1330.641001039.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,11712,0,0,0,0,0,0,0,0,0,0,0,0
ba1331.641001061.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,73,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,133,7,0,0,0,0,0,0,0,0,0,0,0
ba1332.641001114.6m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,283,0,0,0,0,0,0,3177,3,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,1061,430,0,0,0,0,0,0,0,0,0,0,0
ba1333.641001214.6m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,97,71,0,0,0,0,0,0,0,0,0,0,0
ba1334.641001157.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1335.641000948.pw.prewash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
ba1336.641001114.pw.prewash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1337.641001170.pw.prewash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
ba1338.641001195.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,8106,24,0,0,0,0,0,7,0,0,0,0,0
ba1339.641001033.6m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,48,0,0,0,0,0,0,53,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,4,0,0,0,0,637,67,0,0,0,0,0,0,0,0,0,0,0
ba134.641000891.dc.bal.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1277,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,0,0,0,0,0,3825,756,0,0,0,0,0,0,0,0,0,0,0
ba134.641000891.dc.bal.rep2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2059,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,3645,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,4,0,0,0,0,4588,1007,0,0,0,0,0,0,0,0,0,0,0
ba134.641000891.dc.bal.rep3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2216,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177,0,0,0,0,0,5636,1026,0,0,0,0,0,0,0,0,0,0,0
ba1340.641001165.6w.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10449,0,0,0,0,756,0,0,0,0,0,0,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256,0,0,0,0,0,16316,1267,0,0,0,0,0,0,0,0,0,0,0
ba1341.641001165.3m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17761,0,0,0,0,2690,0,0,0,0,0,0,3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,0,0,0,0,5906,1027,0,0,0,0,0,0,0,0,0,0,0
ba1342.641001072.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,23,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,199,11,0,0,0,0,0,0,0,0,0,0,0
ba1343.641001215.6m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,11,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,347,12,0,0,0,0,0,0,0,0,0,0,0
ba1344.641001148.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,656,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,50755,33,0,0,0,0,0,0,0,0,0,0,0
ba1345.641001129.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
ba1346.641001179.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0
ba1347.641001113.pw.prewash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
ba1348.641001131.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,1802,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,360,0,0,0,0,0,959,1024,0,0,0,0,0,100,0,0,0,0,0
ba1349.641001062.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,420,2,0,0,0,0,0,1462,111,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,147,138,0,0,3,0,794,1523,0,0,0,0,0,10,0,0,0,0,0
ba135.641000891.6w.bal.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,0,0,0,0,0,10585,146,0,0,0,0,0,0,0,0,0,0,0
ba135.641000891.6w.bal.rep2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1699,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,0,0,0,0,0,11604,138,0,0,0,0,0,0,0,0,0,0,0
ba135.641000891.6w.bal.rep3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1270,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,0,0,0,0,0,9131,114,0,0,0,0,0,0,0,0,0,0,0
ba1350.641001111.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
ba1351.641000893.dc.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1276,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,5413,186,0,0,0,0,0,0,0,0,0,0,0
ba1352.641001109.dc.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
ba1353.64710000052.3m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596,0,0,0,0,3609,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,5469,0,0,0,49,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2962,0,0,0,0,0,6796,2022,0,0,0,0,0,680,0,0,0,0,0
ba1354.64710000090.6m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,147,0,0,0,0,0,0,4212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3271,2,0,0,0,0,151,5657,0,0,0,0,0,0,0,0,0,0,0
ba1355.641000853.3m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,85,11,0,0,0,0,0,0,0,0,0,0,0
ba1356.641000959.dc.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,40,0,0,0,0,0,0,0,0,0,0,0
ba1357.641000851.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,424,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,55,145,0,0,0,0,0,0,0,0,0,0,0
ba1358.641001156.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,7865,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,3158,0,0,0,0,0,0,0,0,0,0,0
ba1359.64710000052.pw.prewash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba136.641000891.pw.prewash.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
ba136.641000891.pw.prewash.rep2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
ba136.641000891.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
ba1360.641000978.pw.prewash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1361.641001222.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,2719,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,0,0,0,0,0,7036,1153,0,0,0,0,0,0,0,0,0,0,0
ba1362.641001000.6w.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,11305,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0
ba1363.641000935.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,243,0,0,0,0,0,0,0,0,0,0,0
ba1364.64710000041.6w.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367,2,0,0,0,0,22165,783,0,0,0,0,0,0,0,0,0,0,0
ba1365.64710000100.6w.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,6970,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24,2,0,0,0,2,3700,1228,0,0,0,0,0,0,0,0,0,0,0
ba1366.64710000054.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,16727,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,0,0,0,0,0,837,1003,0,0,0,0,0,135,0,0,0,0,0
ba1367.641000826.3m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,43,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0
ba1368.641000889.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
ba1369.control.s.saline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba137.641000891.3m.bal.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,0,0,0,11,133,0,0,0,0,0,0,85,12,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,56,17,0,0,0,0,124,24,0,0,0,0,0,11,0,0,0,0,0
ba137.641000891.3m.bal.rep2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,33,0,0,0,0,271,61,0,0,0,0,0,3,0,0,0,0,0
ba137.641000891.3m.bal.rep3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,115,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0
ba1370.641001215.pw.prewash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1371.64710000100.pw.prewash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
