sample, p__Spirochaetota, p__WPS-2, p__Methylomirabilota, p__Deinococcota, p__Cyanobacteria, p__Thermoplasmatota, p__Nitrospinota, p__Bdellovibrionota, p__Fusobacteriota, p__Proteobacteria, p__Acidobacteriota,Unassigned_unassigned, p__Euryarchaeota, p__Synergistota, p__Verrucomicrobiota, p__Firmicutes, p__Chloroflexi, p__Patescibacteria, p__WOR-1,d__Archaea_unassigned, p__Armatimonadota, p__Bacteroidota, p__Elusimicrobiota, p__Sumerlaeota, p__Myxococcota, p__Aenigmarchaeota,d__Eukaryota_unassigned, p__Actinobacteriota, p__Asgardarchaeota, p__Thermotogota, p__SAR324_clade(Marine_group_B), p__Nitrospirota, p__Abditibacteriota, p__Dadabacteria, p__Desulfobacterota, p__Campilobacterota, p__Dependentiae, p__Halobacterota, p__Deferribacterota, p__WS2,d__Bacteria_unassigned, p__Fibrobacterota, p__Planctomycetota, p__Gemmatimonadota
ba065.641000085.6w.bal.rep2,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,560,0,0,0,0,0,91,0,0,7,0,0,357,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
ba065.641000085.6w.bal.rep3,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,548,0,0,0,0,0,196,0,0,0,0,0,306,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
ba066.641000085.pw.prewash.rep1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba066.641000085.pw.prewash.rep2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba066.641000085.pw.prewash.rep3,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba067.641000085.3m.bal.rep1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,9017,0,0,0,0,0,2561,0,0,0,0,0,3844,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
ba067.641000085.3m.bal.rep2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295,0,0,0,0,0,1102,0,0,0,0,0,1616,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
ba067.641000085.3m.bal.rep3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,10906,0,0,0,0,0,2441,0,0,0,0,0,4236,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
ba068.641000085.6m.bal.rep1,0,0,0,0,15,0,0,0,6,40,0,0,0,0,0,498,0,0,0,0,0,38,0,0,0,0,0,70,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
ba068.641000085.6m.bal.rep2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ba068.641000085.6m.bal.rep3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba069.641000079.dc.bal.rep1,0,0,0,0,0,0,0,0,33,31,0,0,0,0,0,427,0,0,0,0,0,211,0,0,0,0,0,525,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
ba069.641000079.dc.bal.rep2,0,0,0,0,12,0,0,0,309,576,0,0,0,0,0,13037,0,0,0,0,0,3147,0,0,0,0,0,8047,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0
ba069.641000079.dc.bal.rep3,0,0,0,0,11,0,0,0,83,300,0,0,0,0,0,3995,0,0,0,0,0,1274,0,0,0,0,0,2757,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
ba070.641000068.dc.bal.rep1,0,0,0,0,0,0,0,0,110,279,0,0,0,0,0,6604,0,0,0,0,0,8420,0,0,0,0,0,5383,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0
ba070.641000068.dc.bal.rep2,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,4471,0,0,0,0,0,3616,0,0,0,0,0,2905,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0
ba070.641000068.dc.bal.rep3,0,0,0,0,0,0,0,0,68,245,0,0,0,0,0,6133,0,0,0,0,0,7957,0,0,0,0,0,5020,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0
ba071.641000773.dc.bal.rep1,0,0,0,0,0,0,0,0,0,7166,0,0,0,0,0,69,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba071.641000773.dc.bal.rep2,4,0,0,0,0,0,0,0,19,21122,0,0,0,0,0,1354,0,5,0,0,0,66,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba071.641000773.dc.bal.rep3,0,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba072.641000773.dc.bal.rep1,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba072.641000773.dc.bal.rep2,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,259,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba072.641000773.dc.bal.rep3,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,230,0,0,0,0,0,23,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba073.641000777.6w.bal.rep1,0,0,0,0,0,0,0,0,183,3166,0,0,0,0,0,71,0,0,0,0,0,7477,0,0,0,0,0,16,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
ba073.641000777.6w.bal.rep2,0,0,0,0,0,0,0,0,369,3898,0,0,0,0,0,91,0,0,0,0,0,8941,0,0,0,0,0,21,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
ba073.641000777.6w.bal.rep3,0,0,0,0,0,0,0,0,400,3712,0,0,0,0,0,126,0,0,0,0,0,7171,0,0,0,0,0,21,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
ba074.641000802.dc.bal.rep1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba074.641000802.dc.bal.rep2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba074.641000802.dc.bal.rep3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba075.641000802.6w.bal.rep1,0,0,0,0,0,0,0,0,908,4918,0,0,0,0,0,4839,0,12,0,0,0,3478,0,0,0,0,0,2398,0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,0
ba075.641000802.6w.bal.rep2,0,0,0,0,0,0,0,0,1071,4385,0,0,0,0,0,5646,0,30,0,0,0,2982,0,0,0,0,0,2719,0,0,0,0,0,0,0,652,0,0,0,0,0,0,0,0
ba075.641000802.6w.bal.rep3,0,0,0,0,0,0,0,0,510,3403,0,0,0,0,0,2779,0,6,0,0,0,1894,0,0,0,0,0,1153,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0
ba076.641000806.dc.bal.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba076.641000806.dc.bal.rep2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba076.641000806.dc.bal.rep3,13,0,0,0,0,0,0,0,808,195,0,0,0,23,0,1979,0,0,0,0,0,3531,0,0,0,0,0,974,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0
ba077.641000806.dc.bal.rep1,0,0,0,0,0,0,0,0,30,447,0,0,0,2,0,2135,0,0,0,0,0,1032,0,0,0,0,0,1467,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
ba077.641000806.dc.bal.rep2,0,0,0,0,0,0,0,0,106,558,0,0,0,0,0,3744,0,0,0,0,0,1721,0,0,0,0,0,2083,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
ba077.641000806.dc.bal.rep3,4,0,0,0,0,0,0,0,199,556,0,0,0,7,0,6303,0,2,0,0,0,1922,0,0,0,0,0,2253,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
ba078.641000806.dc.bal.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,59,0,0,0,0,0,6852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba078.641000806.dc.bal.rep2,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,405,0,0,0,0,0,101,0,0,0,0,0,9210,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
ba078.641000806.dc.bal.rep3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,76,0,0,0,0,0,28,0,0,0,0,0,4463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba079.641000806.dc.bal.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba079.641000806.dc.bal.rep2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba079.641000806.dc.bal.rep3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba080.641000806.dc.bal.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba080.641000806.dc.bal.rep2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba080.641000806.dc.bal.rep3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,17188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba081.641000806.6w.bal.rep1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,0,6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba081.641000806.6w.bal.rep2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba081.641000806.6w.bal.rep3,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,450,0,0,0,0,0,557,0,0,0,0,0,22454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba082.641000817.dc.bal.rep1,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,7500,0,0,0,0,0,3454,0,0,0,0,0,923,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0
ba082.641000817.dc.bal.rep2,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,3553,0,0,0,0,0,2328,0,0,0,0,0,493,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0
ba082.641000817.dc.bal.rep3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,662,0,0,0,0,0,242,0,0,0,0,0,52,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
ba083.641000827.dc.bal.rep1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba083.641000827.dc.bal.rep3,0,0,0,0,23,0,0,8,7,61,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba085.641000827.3m.bal.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba085.641000827.3m.bal.rep3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba087.641000827.6m.bal.rep2,0,0,0,0,13,0,0,0,3,61,0,0,0,0,0,1242,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba087.641000827.6m.bal.rep3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba088.641000836.6w.bal.rep1,0,0,0,0,4,0,0,0,3,7926,0,0,0,0,0,8074,0,2,0,0,0,511,0,0,0,0,0,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba088.641000836.6w.bal.rep2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba088.641000836.6w.bal.rep3,0,0,0,0,0,0,0,0,0,12092,0,0,0,0,0,11928,0,5,0,0,0,625,0,0,0,0,0,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba089.641000836.pw.prewash.rep1,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba089.641000836.pw.prewash.rep2,0,0,0,0,9,0,0,0,0,32,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba089.641000836.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba090.641000836.3m.bal.rep1,0,0,0,0,0,0,0,0,0,18075,0,0,0,0,0,234,0,0,0,0,0,7,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba090.641000836.3m.bal.rep2,0,0,0,0,0,0,0,0,0,14698,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba090.641000836.3m.bal.rep3,0,0,0,0,0,0,0,0,4,15066,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba091.641000836.6m.bal.rep1,0,0,0,0,0,0,0,0,0,40187,0,0,0,0,0,1034,0,0,0,0,0,572,0,0,0,0,0,166,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
ba091.641000836.6m.bal.rep2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba091.641000836.6m.bal.rep3,0,0,0,0,0,0,0,0,0,38149,0,0,0,0,0,819,0,0,0,0,0,508,0,0,0,0,0,158,0,0,0,0,0,0,0,18,0,0,0,0,5,0,0,0
ba092.641000840.6w.bal.rep1,5,0,0,0,0,0,0,0,698,442,0,0,0,2,0,9129,0,0,0,0,0,9724,0,0,0,0,0,2525,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
ba092.641000840.6w.bal.rep2,6,0,0,0,0,0,0,0,618,280,0,0,0,0,0,8506,0,0,0,0,0,8553,0,0,0,0,0,2532,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0
ba092.641000840.6w.bal.rep3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba093.641000840.pw.prewash.rep1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba093.641000840.pw.prewash.rep2,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba093.641000840.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba094.641000840.3m.bal.rep1,42,0,0,0,0,0,0,0,1561,1451,0,0,0,19,0,7770,0,7,0,0,0,3345,0,0,0,0,0,6592,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0
ba094.641000840.3m.bal.rep2,39,0,0,0,0,0,0,0,1343,1434,0,0,0,24,0,6207,0,4,0,0,0,2552,0,0,0,0,0,5574,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0
ba094.641000840.3m.bal.rep3,30,0,0,0,0,0,0,0,1046,1042,0,0,0,14,0,4938,0,5,0,0,0,2117,0,0,0,0,0,4252,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0
ba095.641000845.6w.bal.rep1,0,0,0,0,0,0,0,0,0,22649,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba095.641000845.6w.bal.rep2,0,0,0,0,0,0,0,0,0,26988,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba095.641000845.6w.bal.rep3,0,0,0,0,0,0,0,0,0,17277,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba096.641000845.3m.bal.rep1,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba096.641000845.3m.bal.rep2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba096.641000845.3m.bal.rep3,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba097.641000845.pw.prewash.rep1,0,0,0,0,7,0,0,0,5,715,0,0,0,0,0,1130,0,6,0,0,0,268,0,0,0,0,0,283,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
ba097.641000845.pw.prewash.rep2,0,0,0,0,2,0,0,0,14,466,0,0,0,0,0,758,0,0,0,0,0,107,0,0,0,0,0,194,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
ba097.641000845.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,496,0,0,0,0,0,112,0,0,0,0,0,117,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0
ba098.641000845.6m.bal.rep1,0,0,0,0,0,0,0,0,0,9589,0,0,0,0,0,2954,0,0,0,0,0,421,0,0,0,0,0,2807,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
ba098.641000845.6m.bal.rep2,0,0,0,0,0,0,0,0,2,10784,0,0,0,0,0,4009,0,0,0,0,0,666,0,0,0,0,0,3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba098.641000845.6m.bal.rep3,0,0,0,0,0,0,0,0,7,12961,0,0,0,0,0,5037,0,0,0,0,0,715,0,0,0,0,0,3620,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
ba099.641000847.dc.bal.rep1,0,0,0,0,13,0,0,0,0,27,0,0,0,5,0,18,0,0,0,0,0,4,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba099.641000847.dc.bal.rep2,0,0,0,0,32,0,0,0,3,8,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba099.641000847.dc.bal.rep3,6,0,0,0,22,0,0,0,17,59,0,0,0,0,0,174,0,2,0,0,0,11,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba100.641000847.6w.bal.rep1,0,0,0,0,0,0,0,0,2,332,0,0,0,0,0,8088,0,0,0,0,0,120,0,0,0,0,0,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba100.641000847.6w.bal.rep2,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,15837,0,0,0,0,0,287,0,0,0,0,0,5889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba100.641000847.6w.bal.rep3,0,0,0,0,0,0,0,0,2,361,0,0,0,0,0,8960,0,4,0,0,0,129,0,0,0,0,0,3297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1000.641000955.12m.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1001.641001072.dc.bal,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1002.641000824.dc.bal,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,267,0,0,0,0,0,72,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ba1003.641000911.6w.bal,0,0,0,0,0,0,0,0,0,41410,0,0,0,0,0,36,0,0,0,0,0,19,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ba1004.641001076.6w.bal,0,0,0,0,0,0,0,0,0,30728,0,0,0,0,0,56,0,0,0,0,0,26,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1005.641001131.6w.bal,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,44,0,0,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1006.641001041.6m.bal,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0,28,0,5,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1007.641000798.6w.bal,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,42294,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1008.641001072.pw.prewash,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1009.641001004.3m.bal,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,8736,0,0,0,0,0,0,0,0,0,0,0,23751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba101.641000847.pw.prewash.rep1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba101.641000847.pw.prewash.rep2,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba101.641000847.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1010.641000996.3m.bal,0,0,0,0,0,0,0,0,18,427,0,0,0,0,0,1056,0,4,0,0,0,161,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1011.641001044.dc.bal,0,0,0,0,35,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1012.641001057.6w.bal,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1013.641000968.6w.bal,0,0,0,0,0,0,0,0,0,30170,0,0,0,0,0,5691,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1014.641001075.dc.bal,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,330,0,0,0,0,0,37,0,0,0,0,0,175,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
ba1015.641001072.6w.bal,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1016.641000775.3m.bal,4,0,0,0,0,0,0,0,1891,1574,0,0,0,0,0,3255,0,0,0,0,0,1323,0,0,0,0,0,2942,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0
ba1017.641001074.3m.bal,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1018.641001124.6w.bal,0,0,0,0,0,0,0,0,25,131,0,0,0,0,0,310,0,0,0,0,0,18,0,0,0,0,0,84,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
ba1019.641001049.6w.bal,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba102.641000847.3m.bal.rep1,0,0,0,0,0,0,0,0,904,5804,0,0,0,0,0,9369,0,0,0,0,0,8101,0,0,0,0,0,3931,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0
ba102.641000847.3m.bal.rep2,0,0,0,0,0,0,0,0,592,4823,0,0,0,0,0,6656,0,0,0,0,0,6449,0,0,0,0,0,3262,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0
ba102.641000847.3m.bal.rep3,0,0,0,0,0,0,0,0,634,5257,0,0,0,0,0,7050,0,0,0,0,0,7283,0,0,0,0,0,3384,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0
ba1020.641000984.pw.prewash,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1021.641001056.dc.bal,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
