Feature ID	Taxon	Confidence
2294050f619c91d6597af10a2f0afe01	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.8578790594409567
f53ca269671f0855e5545e9ed0fa799a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia	0.9999947848697581
7aa8f2d905267695067dd6fca6ef068e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.844378801225147
9c55f4a6844d2c7f1a2d98fa8460f35f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.8374711349219203
593fce19c6749a4ad215f08d44fa004f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.9999999999965942
48cd3d63d5fff5e85ef29e6b03ca9229	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9918663894232337
be86891d6fc8f247d101667be9e969cd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999356496514
73b5691732fe0dce7f762be72cdc5b5f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9999860156049875
f8014d5e2b458f719e9e2a5002d15c21	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__uncultured_organism	0.7878513860647782
69a9d07bf2cbca3c6d998fd2b0914a34	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_striatum	0.9981198967535333
74e44183a69a6c3fd9cfba35ee4ba2e8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_pneumoniae	0.8322306068272677
d25eb2a5c39398b7b955fc90bf1aeb54	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_pallens	0.999445537747289
ffb29684af480e6f49b9a28cfc54c7f8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.990790526073286
e574438c96c9bdd786f9b233e7cf6427	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella	0.9999964340035603
b0a2d8bb2080a417cf57d508bcf2faf5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_nanceiensis	0.9999997230263872
3f0275aea9a9cbe7b25e6241b7a12394	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9892722779703664
3b1141960ee3c2e662527f1780a6acfd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9549912899528453
780d5784f0520f295f19459a65b5074b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_parasanguinis	0.9845241832049966
dd44dbd13283fc3987b9f66a244de84b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_peroris	0.9753580577471268
d7648b654afe898e861468e49a521ed5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.8935643274849551
9653b3be5a08d9e441918bd4729e7406	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9986742732451505
8954a26d85732511620a9402f170e535	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_parasanguinis	0.9308140065632886
46563e8e07d12d68ee6f4d43aba793aa	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.8577594702808548
99998b3d5484c05a2548efa975fb60be	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera; s__Megasphaera_micronuciformis	0.7809778364608606
b142d435dd7e8e2c6b35ecd20d890283	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.9598375030077646
137e12dd855b9af184a33d0c33d3f7d5	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Atopobium	0.999999826602632
25de78145f9ad77279ddb79b93780df1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_jejuni	0.9900808863877545
08d5171449dc119342b9e0e5fb0aa991	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II	0.999999989800853
